images,x,y,labels
13e34bbaf0ea2043d3ec31137a2ffbff5768dbe8.JPG,2619.0,2602.5,6
13e34bbaf0ea2043d3ec31137a2ffbff5768dbe8.JPG,2829.0,2632.5,6
13e34bbaf0ea2043d3ec31137a2ffbff5768dbe8.JPG,2778.0,2683.5,6
13e34bbaf0ea2043d3ec31137a2ffbff5768dbe8.JPG,2681.5,2803.5,6
13e34bbaf0ea2043d3ec31137a2ffbff5768dbe8.JPG,2636.5,2814.5,6
13e34bbaf0ea2043d3ec31137a2ffbff5768dbe8.JPG,2045.5,2900.0,6
13e34bbaf0ea2043d3ec31137a2ffbff5768dbe8.JPG,1359.5,2605.5,6
13e34bbaf0ea2043d3ec31137a2ffbff5768dbe8.JPG,3125.5,2575.0,6
13e34bbaf0ea2043d3ec31137a2ffbff5768dbe8.JPG,3314.5,2501.0,6
13e34bbaf0ea2043d3ec31137a2ffbff5768dbe8.JPG,3372.0,2531.5,6
13e34bbaf0ea2043d3ec31137a2ffbff5768dbe8.JPG,2978.5,3068.0,6
13e34bbaf0ea2043d3ec31137a2ffbff5768dbe8.JPG,3390.0,3009.0,6
13e34bbaf0ea2043d3ec31137a2ffbff5768dbe8.JPG,3605.0,2991.5,6
13e34bbaf0ea2043d3ec31137a2ffbff5768dbe8.JPG,3955.0,2942.5,6
13e34bbaf0ea2043d3ec31137a2ffbff5768dbe8.JPG,3978.0,3046.5,6
1416f2bc656396c5cdead31e2760e5bb55e4d834.JPG,5485.5,1810.0,6
1416f2bc656396c5cdead31e2760e5bb55e4d834.JPG,5450.5,1838.0,6
1416f2bc656396c5cdead31e2760e5bb55e4d834.JPG,5347.0,2111.0,6
1452a7bbb1fcb424461b1033ed1c0640cff1f77b.JPG,453.0,2411.5,6
1452a7bbb1fcb424461b1033ed1c0640cff1f77b.JPG,1339.0,3058.5,6
1452a7bbb1fcb424461b1033ed1c0640cff1f77b.JPG,1329.5,3091.0,6
1452a7bbb1fcb424461b1033ed1c0640cff1f77b.JPG,1540.5,3218.0,6
1452a7bbb1fcb424461b1033ed1c0640cff1f77b.JPG,1311.0,3384.0,6
1452a7bbb1fcb424461b1033ed1c0640cff1f77b.JPG,1501.5,3452.5,6
1452a7bbb1fcb424461b1033ed1c0640cff1f77b.JPG,1440.5,3541.0,6
1452a7bbb1fcb424461b1033ed1c0640cff1f77b.JPG,1432.0,3653.0,6
146396c157f95fd6b6c113e5118e97546d69a431.JPG,2010.5,2066.0,6
146396c157f95fd6b6c113e5118e97546d69a431.JPG,1426.5,1889.5,6
146396c157f95fd6b6c113e5118e97546d69a431.JPG,1440.5,1771.5,6
146396c157f95fd6b6c113e5118e97546d69a431.JPG,1574.0,1758.5,6
146396c157f95fd6b6c113e5118e97546d69a431.JPG,1679.5,1773.5,6
146396c157f95fd6b6c113e5118e97546d69a431.JPG,1561.5,1662.0,6
146396c157f95fd6b6c113e5118e97546d69a431.JPG,1415.0,1619.0,6
146396c157f95fd6b6c113e5118e97546d69a431.JPG,1428.0,1537.0,6
146396c157f95fd6b6c113e5118e97546d69a431.JPG,1480.0,1543.0,6
146396c157f95fd6b6c113e5118e97546d69a431.JPG,1558.5,1540.0,6
146396c157f95fd6b6c113e5118e97546d69a431.JPG,1569.0,1528.0,6
146396c157f95fd6b6c113e5118e97546d69a431.JPG,1583.5,1514.0,6
146396c157f95fd6b6c113e5118e97546d69a431.JPG,2119.5,1822.0,6
146396c157f95fd6b6c113e5118e97546d69a431.JPG,2176.5,1791.5,6
146396c157f95fd6b6c113e5118e97546d69a431.JPG,2352.0,1733.0,6
146396c157f95fd6b6c113e5118e97546d69a431.JPG,2978.5,1592.5,6
146396c157f95fd6b6c113e5118e97546d69a431.JPG,2981.5,1573.0,6
146396c157f95fd6b6c113e5118e97546d69a431.JPG,2999.0,1569.5,6
146396c157f95fd6b6c113e5118e97546d69a431.JPG,3046.0,1554.0,6
146396c157f95fd6b6c113e5118e97546d69a431.JPG,3096.0,1539.0,6
146396c157f95fd6b6c113e5118e97546d69a431.JPG,3162.0,1556.0,6
146396c157f95fd6b6c113e5118e97546d69a431.JPG,3212.5,1574.0,6
146396c157f95fd6b6c113e5118e97546d69a431.JPG,3243.0,1587.0,6
146396c157f95fd6b6c113e5118e97546d69a431.JPG,3268.5,1602.5,6
146396c157f95fd6b6c113e5118e97546d69a431.JPG,3524.5,1679.0,6
146396c157f95fd6b6c113e5118e97546d69a431.JPG,4385.5,2033.5,6
14692642b39b69d0df10062042c5a343efe131b6.JPG,2719.0,2598.0,6
14692642b39b69d0df10062042c5a343efe131b6.JPG,2363.5,2941.0,6
14692642b39b69d0df10062042c5a343efe131b6.JPG,2321.0,2902.0,6
14692642b39b69d0df10062042c5a343efe131b6.JPG,2188.5,2835.0,6
14692642b39b69d0df10062042c5a343efe131b6.JPG,2152.0,2811.5,6
14692642b39b69d0df10062042c5a343efe131b6.JPG,2158.0,2770.5,6
14692642b39b69d0df10062042c5a343efe131b6.JPG,1298.5,2638.5,6
14692642b39b69d0df10062042c5a343efe131b6.JPG,850.0,2661.5,6
14692642b39b69d0df10062042c5a343efe131b6.JPG,829.0,2636.0,6
14692642b39b69d0df10062042c5a343efe131b6.JPG,758.0,2615.5,6
14692642b39b69d0df10062042c5a343efe131b6.JPG,2334.5,2860.0,6
14692642b39b69d0df10062042c5a343efe131b6.JPG,3215.0,2788.0,6
14692642b39b69d0df10062042c5a343efe131b6.JPG,3589.0,2815.5,6
14692642b39b69d0df10062042c5a343efe131b6.JPG,3546.5,2871.0,6
14aa6dc307cfb871cedebf75bf6d7ec6df7a2c00.JPG,543.5,1587.5,6
14aa6dc307cfb871cedebf75bf6d7ec6df7a2c00.JPG,515.5,1615.0,6
14aa6dc307cfb871cedebf75bf6d7ec6df7a2c00.JPG,409.5,1886.0,6
14aa6dc307cfb871cedebf75bf6d7ec6df7a2c00.JPG,1523.5,455.5,6
14aa6dc307cfb871cedebf75bf6d7ec6df7a2c00.JPG,1809.0,886.5,6
14aa6dc307cfb871cedebf75bf6d7ec6df7a2c00.JPG,1965.5,1484.0,6
14aa6dc307cfb871cedebf75bf6d7ec6df7a2c00.JPG,2069.0,778.0,6
14aa6dc307cfb871cedebf75bf6d7ec6df7a2c00.JPG,2136.0,831.0,6
14aa6dc307cfb871cedebf75bf6d7ec6df7a2c00.JPG,2191.5,826.5,6
14aa6dc307cfb871cedebf75bf6d7ec6df7a2c00.JPG,2045.0,618.5,6
14aa6dc307cfb871cedebf75bf6d7ec6df7a2c00.JPG,2115.5,609.0,6
14aa6dc307cfb871cedebf75bf6d7ec6df7a2c00.JPG,2108.5,573.0,6
14aa6dc307cfb871cedebf75bf6d7ec6df7a2c00.JPG,1984.5,211.0,6
14aa6dc307cfb871cedebf75bf6d7ec6df7a2c00.JPG,1964.0,284.0,6
14aa6dc307cfb871cedebf75bf6d7ec6df7a2c00.JPG,1919.5,258.0,6
14aa6dc307cfb871cedebf75bf6d7ec6df7a2c00.JPG,2014.0,41.5,6
14aa6dc307cfb871cedebf75bf6d7ec6df7a2c00.JPG,2300.5,124.0,6
14aa6dc307cfb871cedebf75bf6d7ec6df7a2c00.JPG,2053.0,789.0,6
14aa6dc307cfb871cedebf75bf6d7ec6df7a2c00.JPG,1809.5,906.5,6
14b80ed2c9deaf7829b04f00d419646f30b9c275.JPG,1930.5,3320.0,6
14b80ed2c9deaf7829b04f00d419646f30b9c275.JPG,1965.0,3432.0,6
14b80ed2c9deaf7829b04f00d419646f30b9c275.JPG,2024.5,3459.0,6
14b80ed2c9deaf7829b04f00d419646f30b9c275.JPG,2068.0,3470.0,6
14b80ed2c9deaf7829b04f00d419646f30b9c275.JPG,1988.0,3568.5,6
14b80ed2c9deaf7829b04f00d419646f30b9c275.JPG,2046.0,3593.0,6
14b80ed2c9deaf7829b04f00d419646f30b9c275.JPG,2086.0,3628.5,6
14dc8fa4f9f69e8cea225aaf69affde7e44766bd.JPG,3372.5,1593.5,6
14dc8fa4f9f69e8cea225aaf69affde7e44766bd.JPG,3434.0,1683.5,6
14dc8fa4f9f69e8cea225aaf69affde7e44766bd.JPG,3577.5,1670.0,6
14dc8fa4f9f69e8cea225aaf69affde7e44766bd.JPG,3536.0,1723.0,6
14dc8fa4f9f69e8cea225aaf69affde7e44766bd.JPG,3512.0,1728.0,6
14dc8fa4f9f69e8cea225aaf69affde7e44766bd.JPG,3492.5,1574.5,6
14dc8fa4f9f69e8cea225aaf69affde7e44766bd.JPG,3649.0,1473.0,6
14dc8fa4f9f69e8cea225aaf69affde7e44766bd.JPG,3498.5,1426.0,6
14dc8fa4f9f69e8cea225aaf69affde7e44766bd.JPG,3377.0,813.5,6
14dc8fa4f9f69e8cea225aaf69affde7e44766bd.JPG,2680.0,121.5,6
14dc8fa4f9f69e8cea225aaf69affde7e44766bd.JPG,3842.5,2139.0,6
14dc8fa4f9f69e8cea225aaf69affde7e44766bd.JPG,3717.5,2224.5,6
14dc8fa4f9f69e8cea225aaf69affde7e44766bd.JPG,3377.5,2432.5,6
14dc8fa4f9f69e8cea225aaf69affde7e44766bd.JPG,3272.0,2242.5,6
14dc8fa4f9f69e8cea225aaf69affde7e44766bd.JPG,3244.5,2238.5,6
14dc8fa4f9f69e8cea225aaf69affde7e44766bd.JPG,3222.5,2243.0,6
14dc8fa4f9f69e8cea225aaf69affde7e44766bd.JPG,3222.0,2265.0,6
14dc8fa4f9f69e8cea225aaf69affde7e44766bd.JPG,3174.0,2284.0,6
14dc8fa4f9f69e8cea225aaf69affde7e44766bd.JPG,3170.5,2329.0,6
14dc8fa4f9f69e8cea225aaf69affde7e44766bd.JPG,3481.5,1738.0,6
14fba4a9be371db2ae03ef7512adccb4c17dc568.JPG,987.5,2144.0,6
14fba4a9be371db2ae03ef7512adccb4c17dc568.JPG,996.5,2308.0,6
14fba4a9be371db2ae03ef7512adccb4c17dc568.JPG,928.5,2357.0,6
14fba4a9be371db2ae03ef7512adccb4c17dc568.JPG,997.5,2391.0,6
150396556099b441604a9ddad9cdd1d010ef5ccf.JPG,243.5,1676.0,6
150396556099b441604a9ddad9cdd1d010ef5ccf.JPG,77.0,1895.0,6
150396556099b441604a9ddad9cdd1d010ef5ccf.JPG,55.0,1852.5,6
150396556099b441604a9ddad9cdd1d010ef5ccf.JPG,40.0,1835.5,6
150396556099b441604a9ddad9cdd1d010ef5ccf.JPG,1339.0,1582.0,6
150396556099b441604a9ddad9cdd1d010ef5ccf.JPG,1321.5,1666.0,6
150396556099b441604a9ddad9cdd1d010ef5ccf.JPG,648.0,684.0,6
150396556099b441604a9ddad9cdd1d010ef5ccf.JPG,15.0,1657.0,6
15049c23b261ef669d3b70195490197348816608.JPG,738.5,220.5,6
15049c23b261ef669d3b70195490197348816608.JPG,713.0,399.0,6
15049c23b261ef669d3b70195490197348816608.JPG,1173.0,3408.0,6
15049c23b261ef669d3b70195490197348816608.JPG,1217.5,3406.5,6
15049c23b261ef669d3b70195490197348816608.JPG,1225.0,3452.0,6
156c86f0fd3879bfc498da09a701112321fab565.JPG,2276.5,2003.0,6
156c9c9ce271f23b21c26934a202b05016fcace5.JPG,2275.0,876.5,6
156c9c9ce271f23b21c26934a202b05016fcace5.JPG,3380.5,273.5,6
1576eb6a2f353f18328ff088dafca65873c0484f.JPG,820.5,876.0,6
1576eb6a2f353f18328ff088dafca65873c0484f.JPG,738.0,860.0,6
159d1b21a8e2e0955e654523f047f035f9103346.JPG,3804.0,153.0,6
159d1b21a8e2e0955e654523f047f035f9103346.JPG,3929.0,242.0,6
159d1b21a8e2e0955e654523f047f035f9103346.JPG,3956.0,274.5,6
159d1b21a8e2e0955e654523f047f035f9103346.JPG,5277.5,1017.5,6
15c4d4383bce300672a0d6221e4029a8d81dc5ec.JPG,692.5,1244.0,6
15c4d4383bce300672a0d6221e4029a8d81dc5ec.JPG,668.5,1563.0,6
15c4d4383bce300672a0d6221e4029a8d81dc5ec.JPG,681.0,1664.0,6
15c4d4383bce300672a0d6221e4029a8d81dc5ec.JPG,544.0,2169.5,6
15c4d4383bce300672a0d6221e4029a8d81dc5ec.JPG,427.0,2318.0,6
15c4d4383bce300672a0d6221e4029a8d81dc5ec.JPG,173.0,2262.0,6
15c4d4383bce300672a0d6221e4029a8d81dc5ec.JPG,437.0,2415.5,6
15c4d4383bce300672a0d6221e4029a8d81dc5ec.JPG,354.5,2470.5,6
15c4d4383bce300672a0d6221e4029a8d81dc5ec.JPG,216.5,2888.5,6
15c4d4383bce300672a0d6221e4029a8d81dc5ec.JPG,121.5,3058.0,6
15c896b4785b668708ebcf85d21800b792c743fa.JPG,3243.0,2650.0,6
15c896b4785b668708ebcf85d21800b792c743fa.JPG,3153.5,2783.5,6
15c896b4785b668708ebcf85d21800b792c743fa.JPG,2643.0,2547.5,6
15c896b4785b668708ebcf85d21800b792c743fa.JPG,2664.5,3054.0,6
15c896b4785b668708ebcf85d21800b792c743fa.JPG,2534.5,3296.5,6
15c896b4785b668708ebcf85d21800b792c743fa.JPG,1818.5,3229.5,6
15ddd12f2ccf25bd501032a44839bb940dcee3dc.JPG,3456.5,623.5,6
15ddd12f2ccf25bd501032a44839bb940dcee3dc.JPG,4928.0,177.0,6
15ddd12f2ccf25bd501032a44839bb940dcee3dc.JPG,4869.5,187.5,6
15ddd12f2ccf25bd501032a44839bb940dcee3dc.JPG,5401.5,456.5,6
15ef3a616405520ff8d4515f1b9f8a52f44d402e.JPG,1914.0,1496.0,6
15ef3a616405520ff8d4515f1b9f8a52f44d402e.JPG,1734.0,1255.0,6
15ef3a616405520ff8d4515f1b9f8a52f44d402e.JPG,1711.0,1103.5,6
15ef3a616405520ff8d4515f1b9f8a52f44d402e.JPG,1705.0,1123.0,6
15ef3a616405520ff8d4515f1b9f8a52f44d402e.JPG,1630.0,1867.0,6
15ef3a616405520ff8d4515f1b9f8a52f44d402e.JPG,2099.0,777.5,6
15ef3a616405520ff8d4515f1b9f8a52f44d402e.JPG,2520.5,645.0,6
15ef3a616405520ff8d4515f1b9f8a52f44d402e.JPG,2653.0,662.5,6
15ef3a616405520ff8d4515f1b9f8a52f44d402e.JPG,2886.0,1319.5,6
15ef3a616405520ff8d4515f1b9f8a52f44d402e.JPG,3490.0,1529.0,6
15ef3a616405520ff8d4515f1b9f8a52f44d402e.JPG,3469.0,1188.0,6
15ef3a616405520ff8d4515f1b9f8a52f44d402e.JPG,3537.0,1240.5,6
15ef3a616405520ff8d4515f1b9f8a52f44d402e.JPG,3597.5,1247.5,6
15ef3a616405520ff8d4515f1b9f8a52f44d402e.JPG,3556.5,906.0,6
15ef3a616405520ff8d4515f1b9f8a52f44d402e.JPG,3615.5,1008.0,6
15ef3a616405520ff8d4515f1b9f8a52f44d402e.JPG,3991.0,861.5,6
15ef3a616405520ff8d4515f1b9f8a52f44d402e.JPG,4032.5,1110.0,6
15ef3a616405520ff8d4515f1b9f8a52f44d402e.JPG,4037.0,1341.5,6
15ef3a616405520ff8d4515f1b9f8a52f44d402e.JPG,4057.5,1400.5,6
15ef3a616405520ff8d4515f1b9f8a52f44d402e.JPG,4215.5,1360.0,6
15ef3a616405520ff8d4515f1b9f8a52f44d402e.JPG,4256.0,1326.5,6
15ef3a616405520ff8d4515f1b9f8a52f44d402e.JPG,1916.0,2853.5,6
15ef3a616405520ff8d4515f1b9f8a52f44d402e.JPG,1430.0,3262.0,6
15ef3a616405520ff8d4515f1b9f8a52f44d402e.JPG,1462.5,3559.0,6
15ef3a616405520ff8d4515f1b9f8a52f44d402e.JPG,1357.5,3437.5,6
15ef3a616405520ff8d4515f1b9f8a52f44d402e.JPG,1292.5,3449.0,6
15ef3a616405520ff8d4515f1b9f8a52f44d402e.JPG,1160.5,3658.0,6
1669b15d0c615b0ea2802244c91ddb415076a07e.JPG,3619.5,3559.5,6
168338c7e5d7ce27a0908ef154f350dbdd39d8bc.JPG,3030.5,2473.0,6
168338c7e5d7ce27a0908ef154f350dbdd39d8bc.JPG,4188.5,3638.5,6
1685b081238152ad375153fff3de2b6751d460c6.JPG,3657.0,1445.0,6
1685b081238152ad375153fff3de2b6751d460c6.JPG,3540.5,1652.5,6
168ad0b5cbd4ee88eb3eb4feb5aa68510988e489.JPG,4793.5,2985.5,6
168ad0b5cbd4ee88eb3eb4feb5aa68510988e489.JPG,4878.0,3097.0,6
168ad0b5cbd4ee88eb3eb4feb5aa68510988e489.JPG,4702.0,3184.5,6
16ba5b9a0247c6bdfa82827cae08574fa25c6e45.JPG,1874.0,2878.5,6
16ba5b9a0247c6bdfa82827cae08574fa25c6e45.JPG,1660.0,2961.5,6
16ba5b9a0247c6bdfa82827cae08574fa25c6e45.JPG,896.5,2996.0,6
16ba5b9a0247c6bdfa82827cae08574fa25c6e45.JPG,1051.0,3053.5,6
16ba5b9a0247c6bdfa82827cae08574fa25c6e45.JPG,1060.5,3104.0,6
16ba5b9a0247c6bdfa82827cae08574fa25c6e45.JPG,915.5,3254.5,6
16ba5b9a0247c6bdfa82827cae08574fa25c6e45.JPG,1839.0,2765.5,6
16ce9222a5611b51e28467b0ea70c9127c813689.JPG,3769.0,1701.5,6
16ce9222a5611b51e28467b0ea70c9127c813689.JPG,3828.0,1722.5,6
16ce9222a5611b51e28467b0ea70c9127c813689.JPG,3939.5,1828.5,6
16ce9222a5611b51e28467b0ea70c9127c813689.JPG,4081.0,2023.5,6
1707d97eb2f0c6b8753b3825ea0cde7b4b50663c.JPG,411.5,1589.0,6
1707d97eb2f0c6b8753b3825ea0cde7b4b50663c.JPG,369.5,1623.0,6
1707d97eb2f0c6b8753b3825ea0cde7b4b50663c.JPG,308.0,1640.5,6
1707d97eb2f0c6b8753b3825ea0cde7b4b50663c.JPG,644.5,1843.5,6
1707d97eb2f0c6b8753b3825ea0cde7b4b50663c.JPG,397.0,1990.5,6
1707d97eb2f0c6b8753b3825ea0cde7b4b50663c.JPG,528.0,2054.5,6
1707d97eb2f0c6b8753b3825ea0cde7b4b50663c.JPG,407.0,1863.0,6
1707d97eb2f0c6b8753b3825ea0cde7b4b50663c.JPG,214.5,1813.0,6
1707d97eb2f0c6b8753b3825ea0cde7b4b50663c.JPG,228.0,1683.5,6
1707d97eb2f0c6b8753b3825ea0cde7b4b50663c.JPG,487.5,2203.0,6
1707d97eb2f0c6b8753b3825ea0cde7b4b50663c.JPG,471.5,2135.0,6
17a4358c7f2795980e29fc27b71a72a02fb5ef72.JPG,1419.0,3585.0,6
17a4358c7f2795980e29fc27b71a72a02fb5ef72.JPG,1256.0,3548.0,6
17b91089054f3a99bfcb2539c3e28d1fc3afa55e.JPG,4220.0,1520.5,6
17b91089054f3a99bfcb2539c3e28d1fc3afa55e.JPG,4245.0,1560.0,6
17b91089054f3a99bfcb2539c3e28d1fc3afa55e.JPG,4256.5,1598.0,6
17b91089054f3a99bfcb2539c3e28d1fc3afa55e.JPG,4266.5,1623.5,6
17b91089054f3a99bfcb2539c3e28d1fc3afa55e.JPG,4224.0,1563.0,6
17b91089054f3a99bfcb2539c3e28d1fc3afa55e.JPG,4229.0,1581.5,6
17ca7c330e2d1f73332310bec69ce9e6fa664200.JPG,2167.0,2961.0,6
17ca7c330e2d1f73332310bec69ce9e6fa664200.JPG,1689.5,3103.0,6
17ca7c330e2d1f73332310bec69ce9e6fa664200.JPG,1596.0,3149.5,6
17ca7c330e2d1f73332310bec69ce9e6fa664200.JPG,1581.5,3272.0,6
19289921a4eed4638d6be28c8decf4533228eca2.JPG,2946.5,250.0,6
19289921a4eed4638d6be28c8decf4533228eca2.JPG,2791.0,130.0,6
19289921a4eed4638d6be28c8decf4533228eca2.JPG,3309.0,48.0,6
192c864e5739ae7f51bd00a54598e38139405e7f.JPG,1784.0,3545.0,6
192c864e5739ae7f51bd00a54598e38139405e7f.JPG,1640.0,3584.5,6
192c864e5739ae7f51bd00a54598e38139405e7f.JPG,1622.0,3618.0,6
192c864e5739ae7f51bd00a54598e38139405e7f.JPG,1541.0,3539.5,6
192c864e5739ae7f51bd00a54598e38139405e7f.JPG,1522.5,3482.0,6
192c864e5739ae7f51bd00a54598e38139405e7f.JPG,1723.5,3469.5,6
192c864e5739ae7f51bd00a54598e38139405e7f.JPG,1755.0,3368.0,6
192c864e5739ae7f51bd00a54598e38139405e7f.JPG,1440.5,3438.5,6
192c864e5739ae7f51bd00a54598e38139405e7f.JPG,1786.5,3180.0,6
192c864e5739ae7f51bd00a54598e38139405e7f.JPG,1382.0,3607.5,6
192c864e5739ae7f51bd00a54598e38139405e7f.JPG,1321.5,3449.0,6
192c864e5739ae7f51bd00a54598e38139405e7f.JPG,1323.5,3474.0,6
192c864e5739ae7f51bd00a54598e38139405e7f.JPG,1373.0,3271.0,6
192c864e5739ae7f51bd00a54598e38139405e7f.JPG,1335.5,3228.5,6
192c864e5739ae7f51bd00a54598e38139405e7f.JPG,1332.0,3185.0,6
192c864e5739ae7f51bd00a54598e38139405e7f.JPG,1385.5,3196.5,6
192c864e5739ae7f51bd00a54598e38139405e7f.JPG,1374.5,3371.0,6
194210311fe0281edc16721337b1963d191fe059.JPG,5371.5,699.5,6
194d47b881a73d5473f78faa573878f013afd3c5.JPG,1637.5,1275.0,6
194d47b881a73d5473f78faa573878f013afd3c5.JPG,1464.5,1375.0,6
194d47b881a73d5473f78faa573878f013afd3c5.JPG,1465.0,1402.5,6
194d47b881a73d5473f78faa573878f013afd3c5.JPG,1181.0,1301.5,6
194d47b881a73d5473f78faa573878f013afd3c5.JPG,1162.5,1301.0,6
194d47b881a73d5473f78faa573878f013afd3c5.JPG,1401.5,1538.5,6
194d47b881a73d5473f78faa573878f013afd3c5.JPG,1495.5,1973.0,6
194d47b881a73d5473f78faa573878f013afd3c5.JPG,1675.5,2072.5,6
194d47b881a73d5473f78faa573878f013afd3c5.JPG,1894.5,2328.5,6
194d47b881a73d5473f78faa573878f013afd3c5.JPG,1843.5,2363.5,6
194d47b881a73d5473f78faa573878f013afd3c5.JPG,1726.5,2580.0,6
194d47b881a73d5473f78faa573878f013afd3c5.JPG,1675.0,2579.5,6
194d47b881a73d5473f78faa573878f013afd3c5.JPG,1607.0,2593.5,6
194d47b881a73d5473f78faa573878f013afd3c5.JPG,1982.5,2731.0,6
194d47b881a73d5473f78faa573878f013afd3c5.JPG,1991.5,2818.0,6
194d47b881a73d5473f78faa573878f013afd3c5.JPG,2015.0,2888.5,6
194d47b881a73d5473f78faa573878f013afd3c5.JPG,2170.0,2923.5,6
194d47b881a73d5473f78faa573878f013afd3c5.JPG,2118.5,2978.5,6
194d47b881a73d5473f78faa573878f013afd3c5.JPG,2203.5,3014.0,6
194d47b881a73d5473f78faa573878f013afd3c5.JPG,2229.5,3040.0,6
194d47b881a73d5473f78faa573878f013afd3c5.JPG,2066.0,2491.0,6
194d47b881a73d5473f78faa573878f013afd3c5.JPG,1980.5,2448.0,6
194d47b881a73d5473f78faa573878f013afd3c5.JPG,2343.5,3151.5,6
199e4ae23d7114206bf9ae7e38b454bddbc7b924.JPG,3363.5,3156.5,6
19b44dead52d80fabeb431d55952b1c3f6108a2e.JPG,2505.5,2517.0,6
19b44dead52d80fabeb431d55952b1c3f6108a2e.JPG,2572.0,2512.5,6
19b44dead52d80fabeb431d55952b1c3f6108a2e.JPG,2593.5,2596.0,6
19b44dead52d80fabeb431d55952b1c3f6108a2e.JPG,2549.5,2558.5,6
19b44dead52d80fabeb431d55952b1c3f6108a2e.JPG,2938.5,2580.0,6
19b44dead52d80fabeb431d55952b1c3f6108a2e.JPG,2982.5,2598.0,6
19b44dead52d80fabeb431d55952b1c3f6108a2e.JPG,3070.5,2644.5,6
19b44dead52d80fabeb431d55952b1c3f6108a2e.JPG,3108.5,2745.0,6
19b44dead52d80fabeb431d55952b1c3f6108a2e.JPG,3114.0,2773.0,6
19b44dead52d80fabeb431d55952b1c3f6108a2e.JPG,3164.5,2826.0,6
19be3a6ae4c31cdf6c11fa1ae7a8451c649f6f5e.JPG,3528.5,3306.0,6
19be3a6ae4c31cdf6c11fa1ae7a8451c649f6f5e.JPG,3551.0,3416.0,6
19be3a6ae4c31cdf6c11fa1ae7a8451c649f6f5e.JPG,3575.5,3455.0,6
19be3a6ae4c31cdf6c11fa1ae7a8451c649f6f5e.JPG,3595.0,3464.5,6
19be3a6ae4c31cdf6c11fa1ae7a8451c649f6f5e.JPG,3610.0,3478.0,6
19be3a6ae4c31cdf6c11fa1ae7a8451c649f6f5e.JPG,3720.0,3598.0,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,1225.5,1053.0,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,1290.5,1100.5,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,1321.5,1111.5,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,1311.5,1178.5,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,1498.0,1047.0,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,1532.0,1113.0,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,1659.0,1044.5,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,1680.5,1078.0,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,1697.5,1098.5,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,1681.5,1151.0,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,1615.0,1152.5,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,1687.0,1375.0,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,1700.0,1334.0,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,1829.0,1632.0,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,1813.0,1733.0,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,1800.0,1772.0,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,1917.5,1806.5,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,1748.5,1908.5,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,1834.5,1927.0,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,1830.0,1944.5,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,1733.0,2026.5,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,1757.0,2106.5,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,1762.5,2272.5,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,1707.0,2242.5,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,1690.0,2244.0,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,1663.0,2231.0,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,1475.5,2175.0,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,1482.0,2158.0,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,1407.5,2154.5,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,1338.5,2283.0,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,1306.0,2275.0,6
1a30f61c368dfcb2010da94ab84c0c734376f7fd.JPG,579.5,1917.5,6
1a4965157dabb0b21c9497eb44cf54ad4796e4ab.JPG,4549.5,59.0,6
1a849a7b7d3ed837ac2a4b187b74f21dcc7de0d8.JPG,1361.5,2048.0,6
1a849a7b7d3ed837ac2a4b187b74f21dcc7de0d8.JPG,1397.0,2236.5,6
1a849a7b7d3ed837ac2a4b187b74f21dcc7de0d8.JPG,1327.5,2150.0,6
1a849a7b7d3ed837ac2a4b187b74f21dcc7de0d8.JPG,1306.5,2202.5,6
1a849a7b7d3ed837ac2a4b187b74f21dcc7de0d8.JPG,1178.5,2322.0,6
